Date,Store,Category,Demand,IsPromo,IsSeason,StockLevel
2024-12-21,7,Recycled Denim,960,0,1,644
2024-12-21,7,Organic Cotton Tees,1026,0,1,365
2024-12-21,7,Vegan Leather bags,923,0,1,822
2024-12-21,7,Bamboo Activewear,728,0,1,462
2024-12-22,7,Recycled Denim,1427,1,1,169
2024-12-22,7,Organic Cotton Tees,862,0,1,887
2024-12-22,7,Vegan Leather bags,849,0,1,765
2024-12-22,7,Bamboo Activewear,1189,0,1,198
2024-12-23,7,Recycled Denim,748,0,1,918
2024-12-23,7,Organic Cotton Tees,802,0,1,163
2024-12-23,7,Vegan Leather bags,654,0,1,966
2024-12-23,7,Bamboo Activewear,654,0,1,269
2024-12-24,7,Recycled Denim,866,1,1,177
2024-12-24,7,Organic Cotton Tees,1404,1,1,335
2024-12-24,7,Vegan Leather bags,747,0,1,914
2024-12-24,7,Bamboo Activewear,732,0,1,995
2024-12-25,7,Recycled Denim,565,0,1,708
2024-12-25,7,Organic Cotton Tees,597,0,1,351
2024-12-25,7,Vegan Leather bags,693,0,1,665
2024-12-25,7,Bamboo Activewear,1111,1,1,401
2024-12-26,7,Recycled Denim,546,0,1,338
2024-12-26,7,Organic Cotton Tees,575,0,1,448
2024-12-26,7,Vegan Leather bags,778,0,1,285
2024-12-26,7,Bamboo Activewear,778,0,1,666
2024-12-27,7,Recycled Denim,999,0,1,565
2024-12-27,7,Organic Cotton Tees,869,0,1,273
2024-12-27,7,Vegan Leather bags,1373,1,1,127
2024-12-27,7,Bamboo Activewear,1263,1,1,233
2024-12-28,7,Recycled Denim,1039,0,1,671
2024-12-28,7,Organic Cotton Tees,1571,1,1,267
2024-12-28,7,Vegan Leather bags,886,0,1,655
2024-12-28,7,Bamboo Activewear,1405,1,1,668
2024-12-29,7,Recycled Denim,894,0,1,470
2024-12-29,7,Organic Cotton Tees,985,0,1,193
2024-12-29,7,Vegan Leather bags,1867,1,1,476
2024-12-29,7,Bamboo Activewear,1400,1,1,721
2024-12-30,7,Recycled Denim,736,0,1,321
2024-12-30,7,Organic Cotton Tees,724,0,1,385
2024-12-30,7,Vegan Leather bags,1376,1,1,241
2024-12-30,7,Bamboo Activewear,731,0,1,926
2024-12-31,7,Recycled Denim,1250,1,1,627
2024-12-31,7,Organic Cotton Tees,1638,1,1,371
2024-12-31,7,Vegan Leather bags,829,0,1,994
2024-12-31,7,Bamboo Activewear,610,0,1,889
2025-01-01,7,Recycled Denim,331,0,0,783
2025-01-01,7,Organic Cotton Tees,389,0,0,521
2025-01-01,7,Vegan Leather bags,354,1,0,496
2025-01-01,7,Bamboo Activewear,370,0,0,654
2025-01-02,7,Recycled Denim,371,0,0,198
2025-01-02,7,Organic Cotton Tees,461,0,0,992
2025-01-02,7,Vegan Leather bags,323,0,0,497
2025-01-02,7,Bamboo Activewear,405,0,0,799
2025-01-03,7,Recycled Denim,418,0,0,964
2025-01-03,7,Organic Cotton Tees,463,0,0,428
2025-01-03,7,Vegan Leather bags,295,0,0,209
2025-01-03,7,Bamboo Activewear,770,1,0,959
2025-01-04,7,Recycled Denim,395,0,0,169
2025-01-04,7,Organic Cotton Tees,576,0,0,917
2025-01-04,7,Vegan Leather bags,660,1,0,941
2025-01-04,7,Bamboo Activewear,816,1,0,432
2025-01-05,7,Recycled Denim,438,0,0,868
2025-01-05,7,Organic Cotton Tees,455,0,0,744
2025-01-05,7,Vegan Leather bags,467,0,0,588
2025-01-05,7,Bamboo Activewear,576,0,0,611
2025-01-06,7,Recycled Denim,352,0,0,658
2025-01-06,7,Organic Cotton Tees,330,0,0,125
2025-01-06,7,Vegan Leather bags,284,0,0,353
2025-01-06,7,Bamboo Activewear,406,0,0,651
2025-01-07,7,Recycled Denim,338,0,0,714
2025-01-07,7,Organic Cotton Tees,331,0,0,595
2025-01-07,7,Vegan Leather bags,323,0,0,752
2025-01-07,7,Bamboo Activewear,430,0,0,841
2025-01-08,7,Recycled Denim,282,0,0,316
2025-01-08,7,Organic Cotton Tees,317,0,0,722
2025-01-08,7,Vegan Leather bags,357,0,0,500
2025-01-08,7,Bamboo Activewear,424,0,0,199
2025-01-09,7,Recycled Denim,431,0,0,101
2025-01-09,7,Organic Cotton Tees,323,0,0,821
2025-01-09,7,Vegan Leather bags,321,0,0,798
2025-01-09,7,Bamboo Activewear,399,0,0,639
2025-01-10,7,Recycled Denim,551,0,0,438
2025-01-10,7,Organic Cotton Tees,633,0,0,355
2025-01-10,7,Vegan Leather bags,398,0,0,502
2025-01-10,7,Bamboo Activewear,330,0,0,313
2025-01-11,7,Recycled Denim,537,0,0,310
2025-01-11,7,Organic Cotton Tees,562,0,0,362
2025-01-11,7,Vegan Leather bags,659,1,0,684
2025-01-11,7,Bamboo Activewear,435,0,0,159
2025-01-12,7,Recycled Denim,367,0,0,176
2025-01-12,7,Organic Cotton Tees,476,0,0,281
2025-01-12,7,Vegan Leather bags,562,0,0,596
2025-01-12,7,Bamboo Activewear,484,0,0,158
2025-01-13,7,Recycled Denim,381,0,0,178
2025-01-13,7,Organic Cotton Tees,290,0,0,782
2025-01-13,7,Vegan Leather bags,398,0,0,699
2025-01-13,7,Bamboo Activewear,337,0,0,138
2025-01-14,7,Recycled Denim,529,1,0,508
2025-01-14,7,Organic Cotton Tees,441,0,0,311
2025-01-14,7,Vegan Leather bags,338,0,0,745
2025-01-14,7,Bamboo Activewear,259,0,0,302
2025-01-15,7,Recycled Denim,332,0,0,391
2025-01-15,7,Organic Cotton Tees,322,0,0,950
2025-01-15,7,Vegan Leather bags,357,0,0,865
2025-01-15,7,Bamboo Activewear,419,0,0,684
2025-01-16,7,Recycled Denim,699,1,0,319
2025-01-16,7,Organic Cotton Tees,352,0,0,284
2025-01-16,7,Vegan Leather bags,398,0,0,233
2025-01-16,7,Bamboo Activewear,434,0,0,387
2025-01-17,7,Recycled Denim,535,0,0,625
2025-01-17,7,Organic Cotton Tees,866,1,0,985
2025-01-17,7,Vegan Leather bags,939,1,0,664
2025-01-17,7,Bamboo Activewear,531,0,0,774
2025-01-18,7,Recycled Denim,452,0,0,108
2025-01-18,7,Organic Cotton Tees,446,0,0,785
2025-01-18,7,Vegan Leather bags,444,0,0,877
2025-01-18,7,Bamboo Activewear,422,0,0,317
2025-01-19,7,Recycled Denim,649,1,0,874
2025-01-19,7,Organic Cotton Tees,365,0,0,141
2025-01-19,7,Vegan Leather bags,361,0,0,235
2025-01-19,7,Bamboo Activewear,441,0,0,136
2025-01-20,7,Recycled Denim,323,0,0,884
2025-01-20,7,Organic Cotton Tees,686,1,0,157
2025-01-20,7,Vegan Leather bags,384,0,0,703
2025-01-20,7,Bamboo Activewear,286,0,0,895
2025-01-21,7,Recycled Denim,392,0,0,221
2025-01-21,7,Organic Cotton Tees,736,1,0,367
2025-01-21,7,Vegan Leather bags,323,0,0,841
2025-01-21,7,Bamboo Activewear,411,0,0,318
2025-01-22,7,Recycled Denim,377,0,0,629
2025-01-22,7,Organic Cotton Tees,314,0,0,687
2025-01-22,7,Vegan Leather bags,807,1,0,481
2025-01-22,7,Bamboo Activewear,321,0,0,839
2025-01-23,7,Recycled Denim,648,1,0,105
2025-01-23,7,Organic Cotton Tees,300,0,0,834
2025-01-23,7,Vegan Leather bags,384,0,0,511
2025-01-23,7,Bamboo Activewear,394,0,0,480
2025-01-24,7,Recycled Denim,489,0,0,985
2025-01-24,7,Organic Cotton Tees,480,0,0,291
2025-01-24,7,Vegan Leather bags,463,0,0,352
2025-01-24,7,Bamboo Activewear,977,1,0,361
2025-01-25,7,Recycled Denim,486,0,0,335
2025-01-25,7,Organic Cotton Tees,457,0,0,633
2025-01-25,7,Vegan Leather bags,398,0,0,423
2025-01-25,7,Bamboo Activewear,498,0,0,764
2025-01-26,7,Recycled Denim,394,0,0,440
2025-01-26,7,Organic Cotton Tees,909,1,0,107
2025-01-26,7,Vegan Leather bags,531,0,0,750
2025-01-26,7,Bamboo Activewear,368,0,0,120
2025-01-27,7,Recycled Denim,337,0,0,749
2025-01-27,7,Organic Cotton Tees,376,0,0,187
2025-01-27,7,Vegan Leather bags,372,0,0,473
2025-01-27,7,Bamboo Activewear,357,0,0,378
2025-01-28,7,Recycled Denim,289,0,0,701
2025-01-28,7,Organic Cotton Tees,292,0,0,407
2025-01-28,7,Vegan Leather bags,288,0,0,730
2025-01-28,7,Bamboo Activewear,257,0,0,348
2025-01-29,7,Recycled Denim,404,0,0,417
2025-01-29,7,Organic Cotton Tees,326,0,0,786
2025-01-29,7,Vegan Leather bags,347,0,0,880
2025-01-29,7,Bamboo Activewear,736,1,0,820
2025-01-30,7,Recycled Denim,454,0,0,881
2025-01-30,7,Organic Cotton Tees,814,1,0,555
2025-01-30,7,Vegan Leather bags,356,0,0,472
2025-01-30,7,Bamboo Activewear,304,0,0,981
2025-01-31,7,Recycled Denim,504,0,0,606
2025-01-31,7,Organic Cotton Tees,766,1,0,525
2025-01-31,7,Vegan Leather bags,430,0,0,129
2025-01-31,7,Bamboo Activewear,483,0,0,586
2025-02-01,7,Recycled Denim,435,0,0,351
2025-02-01,7,Organic Cotton Tees,587,0,0,209
2025-02-01,7,Vegan Leather bags,412,0,0,375
2025-02-01,7,Bamboo Activewear,576,0,0,346
2025-02-02,7,Recycled Denim,862,1,0,656
2025-02-02,7,Organic Cotton Tees,490,0,0,902
2025-02-02,7,Vegan Leather bags,534,0,0,791
2025-02-02,7,Bamboo Activewear,527,0,0,202
2025-02-03,7,Recycled Denim,321,0,0,116
2025-02-03,7,Organic Cotton Tees,669,1,0,776
2025-02-03,7,Vegan Leather bags,308,0,0,283
2025-02-03,7,Bamboo Activewear,408,0,0,314
2024-01-01,8,Recycled Denim,291,0,0,758
2024-01-01,8,Organic Cotton Tees,489,1,0,167
2024-01-01,8,Vegan Leather bags,317,0,0,312
2024-01-01,8,Bamboo Activewear,286,0,0,864
2024-01-02,8,Recycled Denim,278,0,0,642
2024-01-02,8,Organic Cotton Tees,315,0,0,355
2024-01-02,8,Vegan Leather bags,295,0,0,733
2024-01-02,8,Bamboo Activewear,210,0,0,680
2024-01-03,8,Recycled Denim,294,0,0,400
2024-01-03,8,Organic Cotton Tees,315,0,0,860
2024-01-03,8,Vegan Leather bags,321,0,0,590
2024-01-03,8,Bamboo Activewear,361,0,0,356
2024-01-04,8,Recycled Denim,452,1,0,535
2024-01-04,8,Organic Cotton Tees,308,0,0,627
2024-01-04,8,Vegan Leather bags,313,0,0,645
2024-01-04,8,Bamboo Activewear,312,0,0,117
2024-01-05,8,Recycled Denim,661,1,0,482
2024-01-05,8,Organic Cotton Tees,368,0,0,826
2024-01-05,8,Vegan Leather bags,263,0,0,575
2024-01-05,8,Bamboo Activewear,360,0,0,900
2024-01-06,8,Recycled Denim,373,0,0,284
2024-01-06,8,Organic Cotton Tees,318,0,0,934
2024-01-06,8,Vegan Leather bags,674,1,0,543
2024-01-06,8,Bamboo Activewear,297,0,0,468
2024-01-07,8,Recycled Denim,343,0,0,781
2024-01-07,8,Organic Cotton Tees,407,0,0,767
2024-01-07,8,Vegan Leather bags,574,1,0,350
2024-01-07,8,Bamboo Activewear,374,0,0,640
2024-01-08,8,Recycled Denim,236,0,0,930
2024-01-08,8,Organic Cotton Tees,409,0,0,719
2024-01-08,8,Vegan Leather bags,342,0,0,734
2024-01-08,8,Bamboo Activewear,282,0,0,727
2024-01-09,8,Recycled Denim,293,0,0,395
2024-01-09,8,Organic Cotton Tees,535,1,0,478
2024-01-09,8,Vegan Leather bags,286,0,0,277
2024-01-09,8,Bamboo Activewear,265,0,0,171
2024-01-10,8,Recycled Denim,472,1,0,940
2024-01-10,8,Organic Cotton Tees,293,0,0,353
2024-01-10,8,Vegan Leather bags,249,0,0,730
2024-01-10,8,Bamboo Activewear,263,0,0,290
2024-01-11,8,Recycled Denim,297,0,0,536
2024-01-11,8,Organic Cotton Tees,277,0,0,575
2024-01-11,8,Vegan Leather bags,277,0,0,231
2024-01-11,8,Bamboo Activewear,308,0,0,606
2024-01-12,8,Recycled Denim,283,0,0,874
2024-01-12,8,Organic Cotton Tees,339,0,0,902
2024-01-12,8,Vegan Leather bags,368,0,0,630
2024-01-12,8,Bamboo Activewear,344,0,0,197
2024-01-13,8,Recycled Denim,455,0,0,328
2024-01-13,8,Organic Cotton Tees,347,0,0,369
2024-01-13,8,Vegan Leather bags,376,0,0,805
2024-01-13,8,Bamboo Activewear,326,0,0,587
2024-01-14,8,Recycled Denim,323,0,0,739
2024-01-14,8,Organic Cotton Tees,738,1,0,481
2024-01-14,8,Vegan Leather bags,335,0,0,775
2024-01-14,8,Bamboo Activewear,363,0,0,531
2024-01-15,8,Recycled Denim,288,0,0,968
2024-01-15,8,Organic Cotton Tees,350,0,0,689
2024-01-15,8,Vegan Leather bags,186,0,0,862
2024-01-15,8,Bamboo Activewear,217,0,0,361
2024-01-16,8,Recycled Denim,293,0,0,419
2024-01-16,8,Organic Cotton Tees,261,0,0,257
2024-01-16,8,Vegan Leather bags,254,0,0,785
2024-01-16,8,Bamboo Activewear,317,0,0,855
2024-01-17,8,Recycled Denim,554,1,0,987
2024-01-17,8,Organic Cotton Tees,253,0,0,520
2024-01-17,8,Vegan Leather bags,523,1,0,553
2024-01-17,8,Bamboo Activewear,297,0,0,833
2024-01-18,8,Recycled Denim,657,1,0,566
2024-01-18,8,Organic Cotton Tees,262,0,0,880
2024-01-18,8,Vegan Leather bags,312,0,0,387
2024-01-18,8,Bamboo Activewear,339,0,0,858
2024-01-19,8,Recycled Denim,357,0,0,433
2024-01-19,8,Organic Cotton Tees,295,0,0,205
2024-01-19,8,Vegan Leather bags,345,0,0,264
2024-01-19,8,Bamboo Activewear,388,0,0,156
2024-01-20,8,Recycled Denim,409,0,0,423
2024-01-20,8,Organic Cotton Tees,463,0,0,254
2024-01-20,8,Vegan Leather bags,384,0,0,428
2024-01-20,8,Bamboo Activewear,343,0,0,383
2024-01-21,8,Recycled Denim,454,0,0,481
2024-01-21,8,Organic Cotton Tees,417,0,0,646
2024-01-21,8,Vegan Leather bags,352,0,0,725
2024-01-21,8,Bamboo Activewear,335,0,0,895
2024-01-22,8,Recycled Denim,314,0,0,923
2024-01-22,8,Organic Cotton Tees,264,0,0,321
2024-01-22,8,Vegan Leather bags,421,1,0,657
2024-01-22,8,Bamboo Activewear,363,0,0,450
2024-01-23,8,Recycled Denim,406,0,0,466
2024-01-23,8,Organic Cotton Tees,348,0,0,903
2024-01-23,8,Vegan Leather bags,323,0,0,217
2024-01-23,8,Bamboo Activewear,277,0,0,626
2024-01-24,8,Recycled Denim,517,1,0,103
2024-01-24,8,Organic Cotton Tees,338,0,0,814
2024-01-24,8,Vegan Leather bags,297,0,0,897
2024-01-24,8,Bamboo Activewear,269,0,0,150
2024-01-25,8,Recycled Denim,301,0,0,157
2024-01-25,8,Organic Cotton Tees,295,0,0,785
2024-01-25,8,Vegan Leather bags,248,0,0,122
2024-01-25,8,Bamboo Activewear,269,0,0,886
2024-01-26,8,Recycled Denim,324,0,0,614
2024-01-26,8,Organic Cotton Tees,392,0,0,841
2024-01-26,8,Vegan Leather bags,657,1,0,738
2024-01-26,8,Bamboo Activewear,268,0,0,147
2024-01-27,8,Recycled Denim,320,0,0,637
2024-01-27,8,Organic Cotton Tees,818,1,0,726
2024-01-27,8,Vegan Leather bags,413,0,0,243
2024-01-27,8,Bamboo Activewear,402,0,0,564
2024-01-28,8,Recycled Denim,690,1,0,543
2024-01-28,8,Organic Cotton Tees,397,0,0,479
2024-01-28,8,Vegan Leather bags,369,0,0,358
2024-01-28,8,Bamboo Activewear,312,0,0,309
2024-01-29,8,Recycled Denim,262,0,0,715
2024-01-29,8,Organic Cotton Tees,286,0,0,723
2024-01-29,8,Vegan Leather bags,276,0,0,975
2024-01-29,8,Bamboo Activewear,281,0,0,522
2024-01-30,8,Recycled Denim,282,0,0,716
2024-01-30,8,Organic Cotton Tees,218,0,0,574
2024-01-30,8,Vegan Leather bags,277,0,0,791
2024-01-30,8,Bamboo Activewear,442,1,0,887
2024-01-31,8,Recycled Denim,493,1,0,613
2024-01-31,8,Organic Cotton Tees,277,0,0,655
2024-01-31,8,Vegan Leather bags,291,0,0,883
2024-01-31,8,Bamboo Activewear,244,0,0,484
2024-02-01,8,Recycled Denim,326,0,0,458
2024-02-01,8,Organic Cotton Tees,311,0,0,308
2024-02-01,8,Vegan Leather bags,258,0,0,247
2024-02-01,8,Bamboo Activewear,310,0,0,995
2024-02-02,8,Recycled Denim,716,1,0,159
2024-02-02,8,Organic Cotton Tees,369,0,0,686
2024-02-02,8,Vegan Leather bags,338,0,0,921
2024-02-02,8,Bamboo Activewear,487,0,0,326
2024-02-03,8,Recycled Denim,371,0,0,463
2024-02-03,8,Organic Cotton Tees,406,0,0,620
2024-02-03,8,Vegan Leather bags,334,0,0,616
2024-02-03,8,Bamboo Activewear,355,0,0,393
2024-02-04,8,Recycled Denim,275,0,0,967
2024-02-04,8,Organic Cotton Tees,424,0,0,241
2024-02-04,8,Vegan Leather bags,309,0,0,471
2024-02-04,8,Bamboo Activewear,333,0,0,455
2024-02-05,8,Recycled Denim,303,0,0,848
2024-02-05,8,Organic Cotton Tees,215,0,0,163
2024-02-05,8,Vegan Leather bags,381,0,0,826
2024-02-05,8,Bamboo Activewear,239,0,0,685
2024-02-06,8,Recycled Denim,325,0,0,541
2024-02-06,8,Organic Cotton Tees,276,0,0,107
2024-02-06,8,Vegan Leather bags,496,1,0,333
2024-02-06,8,Bamboo Activewear,268,0,0,225
2024-02-07,8,Recycled Denim,353,0,0,659
2024-02-07,8,Organic Cotton Tees,250,0,0,666
2024-02-07,8,Vegan Leather bags,288,0,0,685
2024-02-07,8,Bamboo Activewear,289,0,0,923
2024-02-08,8,Recycled Denim,253,0,0,298
2024-02-08,8,Organic Cotton Tees,271,0,0,884
2024-02-08,8,Vegan Leather bags,194,0,0,714
2024-02-08,8,Bamboo Activewear,232,0,0,615
2024-02-09,8,Recycled Denim,271,0,0,642
2024-02-09,8,Organic Cotton Tees,287,0,0,488
2024-02-09,8,Vegan Leather bags,389,0,0,891
2024-02-09,8,Bamboo Activewear,335,0,0,590
2024-02-10,8,Recycled Denim,411,0,0,275
2024-02-10,8,Organic Cotton Tees,398,0,0,889
2024-02-10,8,Vegan Leather bags,537,1,0,495
2024-02-10,8,Bamboo Activewear,444,0,0,626
2024-02-11,8,Recycled Denim,384,0,0,455
2024-02-11,8,Organic Cotton Tees,323,0,0,639
2024-02-11,8,Vegan Leather bags,335,0,0,515
2024-02-11,8,Bamboo Activewear,646,1,0,944
2024-02-12,8,Recycled Denim,171,0,0,630
2024-02-12,8,Organic Cotton Tees,266,0,0,158
2024-02-12,8,Vegan Leather bags,283,0,0,571
2024-02-12,8,Bamboo Activewear,688,1,0,917
2024-02-13,8,Recycled Denim,274,0,0,706
2024-02-13,8,Organic Cotton Tees,363,0,0,760
2024-02-13,8,Vegan Leather bags,312,0,0,492
2024-02-13,8,Bamboo Activewear,325,0,0,812
2024-02-14,8,Recycled Denim,229,0,0,821
2024-02-14,8,Organic Cotton Tees,277,0,0,488
2024-02-14,8,Vegan Leather bags,296,0,0,776
2024-02-14,8,Bamboo Activewear,309,0,0,912
2024-02-15,8,Recycled Denim,283,0,0,719
2024-02-15,8,Organic Cotton Tees,293,0,0,415
2024-02-15,8,Vegan Leather bags,456,1,0,249
2024-02-15,8,Bamboo Activewear,268,0,0,494
2024-02-16,8,Recycled Denim,318,0,0,111
2024-02-16,8,Organic Cotton Tees,422,0,0,803
2024-02-16,8,Vegan Leather bags,448,0,0,937
2024-02-16,8,Bamboo Activewear,461,0,0,597
2024-02-17,8,Recycled Denim,419,0,0,339
2024-02-17,8,Organic Cotton Tees,376,0,0,466
2024-02-17,8,Vegan Leather bags,655,1,0,865
2024-02-17,8,Bamboo Activewear,444,0,0,997
2024-02-18,8,Recycled Denim,319,0,0,974
2024-02-18,8,Organic Cotton Tees,300,0,0,847
2024-02-18,8,Vegan Leather bags,394,0,0,599
2024-02-18,8,Bamboo Activewear,336,0,0,801
2024-02-19,8,Recycled Denim,256,0,0,887
2024-02-19,8,Organic Cotton Tees,553,1,0,325
2024-02-19,8,Vegan Leather bags,269,0,0,598
2024-02-19,8,Bamboo Activewear,242,0,0,803
2024-02-20,8,Recycled Denim,278,0,0,779
2024-02-20,8,Organic Cotton Tees,272,0,0,562
2024-02-20,8,Vegan Leather bags,243,0,0,548
2024-02-20,8,Bamboo Activewear,294,0,0,469
2024-02-21,8,Recycled Denim,277,0,0,166
2024-02-21,8,Organic Cotton Tees,301,0,0,244
2024-02-21,8,Vegan Leather bags,317,0,0,336
2024-02-21,8,Bamboo Activewear,436,1,0,182
2024-02-22,8,Recycled Denim,275,0,0,853
2024-02-22,8,Organic Cotton Tees,369,0,0,710
2024-02-22,8,Vegan Leather bags,293,0,0,739
2024-02-22,8,Bamboo Activewear,303,0,0,954
2024-02-23,8,Recycled Denim,729,1,0,671
2024-02-23,8,Organic Cotton Tees,479,0,0,939
2024-02-23,8,Vegan Leather bags,412,0,0,349
2024-02-23,8,Bamboo Activewear,339,0,0,114
2024-02-24,8,Recycled Denim,331,0,0,303
2024-02-24,8,Organic Cotton Tees,434,0,0,472
2024-02-24,8,Vegan Leather bags,430,0,0,608
2024-02-24,8,Bamboo Activewear,357,0,0,927
2024-02-25,8,Recycled Denim,323,0,0,730
2024-02-25,8,Organic Cotton Tees,409,0,0,457
2024-02-25,8,Vegan Leather bags,418,0,0,576
2024-02-25,8,Bamboo Activewear,429,0,0,535
2024-02-26,8,Recycled Denim,264,0,0,171
2024-02-26,8,Organic Cotton Tees,319,0,0,525
2024-02-26,8,Vegan Leather bags,262,0,0,251
2024-02-26,8,Bamboo Activewear,251,0,0,682
2024-02-27,8,Recycled Denim,602,1,0,285
2024-02-27,8,Organic Cotton Tees,270,0,0,273
2024-02-27,8,Vegan Leather bags,258,0,0,686
2024-02-27,8,Bamboo Activewear,234,0,0,703
2024-02-28,8,Recycled Denim,219,0,0,997
2024-02-28,8,Organic Cotton Tees,554,1,0,642
2024-02-28,8,Vegan Leather bags,205,0,0,181
2024-02-28,8,Bamboo Activewear,334,0,0,798
2024-02-29,8,Recycled Denim,265,0,0,395
2024-02-29,8,Organic Cotton Tees,288,0,0,745
2024-02-29,8,Vegan Leather bags,243,0,0,997
2024-02-29,8,Bamboo Activewear,265,0,0,811
2024-03-01,8,Recycled Denim,620,0,1,296
2024-03-01,8,Organic Cotton Tees,1351,1,1,621
2024-03-01,8,Vegan Leather bags,756,0,1,660
2024-03-01,8,Bamboo Activewear,898,0,1,244
2024-03-02,8,Recycled Denim,1130,1,1,722
2024-03-02,8,Organic Cotton Tees,918,1,1,626
2024-03-02,8,Vegan Leather bags,681,0,1,683
2024-03-02,8,Bamboo Activewear,689,0,1,706
2024-03-03,8,Recycled Denim,731,0,1,643
2024-03-03,8,Organic Cotton Tees,1130,1,1,136
2024-03-03,8,Vegan Leather bags,655,0,1,344
2024-03-03,8,Bamboo Activewear,664,0,1,556
2024-03-04,8,Recycled Denim,440,0,1,769
2024-03-04,8,Organic Cotton Tees,650,0,1,780
2024-03-04,8,Vegan Leather bags,579,0,1,955
2024-03-04,8,Bamboo Activewear,1139,1,1,809
2024-03-05,8,Recycled Denim,472,0,1,343
2024-03-05,8,Organic Cotton Tees,449,0,1,904
2024-03-05,8,Vegan Leather bags,1074,1,1,116
2024-03-05,8,Bamboo Activewear,517,0,1,440
2024-03-06,8,Recycled Denim,671,0,1,145
2024-03-06,8,Organic Cotton Tees,1311,1,1,242
2024-03-06,8,Vegan Leather bags,870,1,1,656
2024-03-06,8,Bamboo Activewear,559,0,1,993
2024-03-07,8,Recycled Denim,588,0,1,959
2024-03-07,8,Organic Cotton Tees,456,0,1,353
2024-03-07,8,Vegan Leather bags,954,1,1,732
2024-03-07,8,Bamboo Activewear,596,0,1,645
2024-03-08,8,Recycled Denim,570,0,1,197
2024-03-08,8,Organic Cotton Tees,754,0,1,448
2024-03-08,8,Vegan Leather bags,1110,1,1,749
2024-03-08,8,Bamboo Activewear,1220,1,1,667
2024-03-09,8,Recycled Denim,373,0,1,295
2024-03-09,8,Organic Cotton Tees,881,0,1,621
2024-03-09,8,Vegan Leather bags,645,0,1,821
2024-03-09,8,Bamboo Activewear,713,0,1,989
2024-03-10,8,Recycled Denim,508,0,1,873
2024-03-10,8,Organic Cotton Tees,1293,1,1,432
2024-03-10,8,Vegan Leather bags,687,0,1,502
2024-03-10,8,Bamboo Activewear,555,0,1,771
2024-03-11,8,Recycled Denim,1371,1,1,542
2024-03-11,8,Organic Cotton Tees,460,0,1,229
2024-03-11,8,Vegan Leather bags,590,0,1,789
2024-03-11,8,Bamboo Activewear,522,0,1,123
2024-03-12,8,Recycled Denim,463,0,1,526
2024-03-12,8,Organic Cotton Tees,652,0,1,907
2024-03-12,8,Vegan Leather bags,458,0,1,187
2024-03-12,8,Bamboo Activewear,576,0,1,702
2024-03-13,8,Recycled Denim,460,0,1,183
2024-03-13,8,Organic Cotton Tees,572,0,1,225
2024-03-13,8,Vegan Leather bags,489,0,1,728
2024-03-13,8,Bamboo Activewear,604,0,1,444
2024-03-14,8,Recycled Denim,496,0,1,730
2024-03-14,8,Organic Cotton Tees,490,0,1,777
2024-03-14,8,Vegan Leather bags,437,0,1,314
2024-03-14,8,Bamboo Activewear,557,0,1,591
2024-03-15,8,Recycled Denim,775,0,1,188
2024-03-15,8,Organic Cotton Tees,725,0,1,686
2024-03-15,8,Vegan Leather bags,722,0,1,290
2024-03-15,8,Bamboo Activewear,907,0,1,815
2024-03-16,8,Recycled Denim,572,0,1,749
2024-03-16,8,Organic Cotton Tees,776,0,1,951
2024-03-16,8,Vegan Leather bags,655,0,1,346
2024-03-16,8,Bamboo Activewear,1268,1,1,773
2024-03-17,8,Recycled Denim,569,0,1,523
2024-03-17,8,Organic Cotton Tees,814,0,1,392
2024-03-17,8,Vegan Leather bags,816,0,1,400
2024-03-17,8,Bamboo Activewear,838,0,1,370
2024-03-18,8,Recycled Denim,544,0,1,190
2024-03-18,8,Organic Cotton Tees,460,0,1,498
2024-03-18,8,Vegan Leather bags,511,0,1,193
2024-03-18,8,Bamboo Activewear,557,0,1,231
2024-03-19,8,Recycled Denim,599,0,1,799
2024-03-19,8,Organic Cotton Tees,579,0,1,921
2024-03-19,8,Vegan Leather bags,460,0,1,597
2024-03-19,8,Bamboo Activewear,403,0,1,439
2024-03-20,8,Recycled Denim,812,1,1,939
2024-03-20,8,Organic Cotton Tees,665,0,1,512
2024-03-20,8,Vegan Leather bags,643,0,1,539
2024-03-20,8,Bamboo Activewear,449,0,1,404
2024-03-21,8,Recycled Denim,524,0,1,697
2024-03-21,8,Organic Cotton Tees,793,1,1,576
2024-03-21,8,Vegan Leather bags,466,0,1,134
2024-03-21,8,Bamboo Activewear,464,0,1,126
2024-03-22,8,Recycled Denim,613,0,1,680
2024-03-22,8,Organic Cotton Tees,722,0,1,201
2024-03-22,8,Vegan Leather bags,715,0,1,398
2024-03-22,8,Bamboo Activewear,634,0,1,579
2024-03-23,8,Recycled Denim,678,0,1,580
2024-03-23,8,Organic Cotton Tees,1259,1,1,183
2024-03-23,8,Vegan Leather bags,853,0,1,380
2024-03-23,8,Bamboo Activewear,1337,1,1,185
2024-03-24,8,Recycled Denim,655,0,1,964
2024-03-24,8,Organic Cotton Tees,608,0,1,975
2024-03-24,8,Vegan Leather bags,488,0,1,509
2024-03-24,8,Bamboo Activewear,698,0,1,270
2024-03-25,8,Recycled Denim,551,0,1,679
2024-03-25,8,Organic Cotton Tees,589,0,1,291
2024-03-25,8,Vegan Leather bags,472,0,1,554
2024-03-25,8,Bamboo Activewear,552,0,1,158
2024-03-26,8,Recycled Denim,516,0,1,456
